id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata 
299,0.0051027653,0.016104773,0.011588651,0.01183627,0.0083637675,0.019723155,0.0043794867,0.00522338,0.010522328,0.0059090946,0.0042912834,0.006308013,0.005256982,0.0041950336,0.011952645,0.0115591725,0.010329771,0.011991243,0.00631908,0.009234655,0.004290638,0.0083896825,0.0035023466,0.013193134,0.015818534,0.03790322,0.010948603,0.007871232,0.010352658,0.0051306076,0.01193639,0.0043645175,0.0031965931,0.021736613,0.003730856,0.012642006,0.006675266,0.010163444,0.009158187,0.009413579,0.015072984,0.005544322,0.010819555,0.013410182,0.008059558,0.0063151023,0.003486103,0.013635009,0.0036951182,0.0066549736,0.01107575,0.011035256,0.011866541,0.0055868183,0.010187429,0.002324626,0.013075608,0.0032528471,0.0061225602,0.006010868,0.0037860349,0.020580096,0.007837319,0.0027162808,0.0037744788,0.008942338,0.0068321447,0.013117035,0.016021192,0.007858717,0.008617303,0.011405083,0.0155586535,0.013872578,0.0048428983,0.004625116,0.005123673,0.0128702205,0.018297398,0.0020072267,0.0031206158,0.007909482,0.066074036,0.02119267,0.010315488,0.0112048425,0.005746877,0.008231795,0.011142886,0.004190382,0.02977736,0.0044867583,0.0025498357,0.020970855,0.007368552,0.009725001,0.017214527,0.009551851,0.0026995381
300,0.0070559215,0.023264065,0.010083268,0.015218621,0.019747393,0.0016389026,0.010039944,0.010068708,0.026148682,0.0028585552,0.005107774,0.0060293972,0.0019951835,0.006071806,0.02147845,0.0028208198,0.0019585565,0.0044290083,0.008127678,0.010011415,0.0048019546,0.014604082,0.00050976785,0.013229015,0.01583925,0.034909394,0.011533487,0.0077818176,0.007501842,0.0070163137,0.010046298,0.0017699379,0.004858971,0.0031633289,0.0018824039,0.008588317,0.0029839235,0.015638778,0.012613749,0.007348173,0.037272133,0.010546611,0.02951755,0.005392115,0.003403298,0.00504382,0.0065976423,0.00475737,0.0076781097,0.0030970231,0.0022837042,0.018584307,0.006020091,0.0069235447,0.0069485595,0.0011295895,0.0024602588,0.021071794,0.0035769965,0.0056210174,0.005395273,0.010853171,0.0070669036,0.0059786835,0.0030272931,0.012832129,0.0097147385,0.01983949,0.030994752,0.003105265,0.006601961,0.019739695,0.014489815,0.0037343777,0.0062072584,0.0022838751,0.0071037826,0.011891683,0.012954343,0.0053324252,0.0046798997,0.04614294,0.040203653,0.028449692,0.005292553,0.0058687427,0.0035735895,0.0037394199,0.008172992,0.007393343,0.014277116,0.0042807986,0.0013163438,0.008018237,0.0064669177,0.016386986,0.019349594,0.0050560455,0.0034836945
301,0.0046713683,0.0065774675,0.015803518,0.006940046,0.024071677,0.0024117487,0.005667771,0.009463817,0.007010361,0.007007026,0.0073176124,0.015930954,0.0023795867,0.0133825615,0.013073837,0.004613949,0.003434501,0.003602696,0.005444564,0.0055342354,0.003258136,0.014186202,0.00032635828,0.0057215947,0.02169176,0.006049432,0.008005532,0.0132937785,0.0137980515,0.012140134,0.0034381857,0.00343416,0.008054079,0.008572339,0.002863814,0.010412572,0.004298687,0.0061442307,0.0054634125,0.0051023597,0.008985929,0.019914472,0.012767121,0.010444832,0.0034923751,0.0075867367,0.019393332,0.0027281682,0.008466571,0.0058145784,0.003989203,0.0111401295,0.011283744,0.0047711716,0.046964012,0.0033485764,0.0056233574,0.01988798,0.012736006,0.014754013,0.010090976,0.010868767,0.013954487,0.009346472,0.0051860777,0.0035651166,0.008611924,0.030298594,0.039031524,0.002804408,0.005301298,0.012681275,0.0136496145,0.009899776,0.005734309,0.014439845,0.01235133,0.024801798,0.0170555,0.012929623,0.0032627254,0.019970605,0.021767233,0.03107922,0.011205033,0.0029279955,0.0012064035,0.0038362746,0.018326515,0.005627884,0.014528334,0.0024922981,0.0011976518,0.0071052755,0.00554109,0.009727219,0.0088497475,0.0042482787,0.009811145
305,0.0039256345,0.025640093,0.005526438,0.0028962796,0.021346057,0.0075622215,0.0051383064,0.0071087456,0.013216742,0.010723335,0.009758595,0.0050999667,0.008418653,0.003898779,0.018116089,0.0126316575,0.009529113,0.003849672,0.016570596,0.0035342283,0.011061902,0.013778791,0.0019482428,0.015819026,0.018525792,0.026122203,0.0147827305,0.009530774,0.02712311,0.009092555,0.017361652,0.004020967,0.003298814,0.010349519,0.0041870573,0.013281742,0.0025492113,0.0067875655,0.010224254,0.0022335371,0.012994923,0.02119657,0.00880404,0.0074849273,0.011662702,0.013295621,0.009525993,0.011523086,0.0028523852,0.0071809073,0.003253594,0.015137027,0.002396246,0.011596636,0.0066447095,0.0062566013,0.005142984,0.009052033,0.007859853,0.0024220275,0.004001071,0.049101423,0.012183654,0.012152988,0.0041049104,0.0054602,0.010957176,0.019353107,0.013018662,0.009485446,0.014825167,0.010336379,0.010867507,0.0095142415,0.0071241693,0.0057506924,0.006189938,0.011844302,0.012432117,0.0066988277,0.0060709724,0.005640201,0.009545433,0.024137633,0.0051501626,0.0032679585,0.0068208645,0.01518192,0.012254173,0.00667329,0.020304227,0.005898587,0.00670345,0.003530124,0.008865849,0.006196651,0.01600184,0.0045269006,0.004974341
308,0.005233761,0.0035744181,0.0027429394,0.0021470578,0.011141191,0.0076077813,0.025675578,0.015566686,0.007222646,0.015961312,0.008113768,0.005956214,0.012716932,0.004623498,0.009985003,0.01654227,0.010042466,0.016575823,0.005139199,0.010213964,0.038274806,0.00862747,0.0032905326,0.007933651,0.007433927,0.018326644,0.0092794895,0.006375643,0.006441509,0.016004452,0.008200199,0.002807205,0.0036915443,0.015859973,0.0051456117,0.031169293,0.0052610785,0.018356023,0.002145721,0.0034689882,0.007896098,0.010581915,0.003975683,0.0038512056,0.024424514,0.0076598097,0.008145746,0.009012466,0.011640724,0.010292384,0.0049879006,0.0013405097,0.0086243525,0.0053883046,0.012234288,0.0072578155,0.00904505,0.003281289,0.007159351,0.017598437,0.009825779,0.008078988,0.020469066,0.0019492867,0.0023907193,0.009011255,0.00828137,0.017444964,0.010952213,0.019848598,0.0041546775,0.01639629,0.006294778,0.006008611,0.010708442,0.009283865,0.0059295073,0.012172671,0.019706544,0.0077350596,0.0026472174,0.0039935145,0.011246137,0.032354135,0.011979484,0.015077264,0.011492274,0.005546898,0.0057037105,0.0037272265,0.00795863,0.001953345,0.004785583,0.019025084,0.009046639,0.024823863,0.019010196,0.008968784,0.0047431975
312,0.003409636,0.008951831,0.009405467,0.0078075,0.012137637,0.0022292302,0.0056886273,0.006858944,0.02730286,0.0048803333,0.0108110765,0.0052035344,0.0026566668,0.0045902655,0.014844511,0.008560842,0.015160153,0.009018434,0.0037178153,0.006703157,0.0038322755,0.011713973,0.00023238281,0.003452144,0.018048815,0.014521346,0.006782133,0.010813281,0.011023935,0.009500458,0.021182928,0.0056790235,0.0021386303,0.011965171,0.0022696618,0.0046985545,0.003721816,0.01578992,0.0037202584,0.0022745354,0.021828245,0.0096190795,0.0076619936,0.013541303,0.0024191134,0.014986543,0.0109467525,0.0032034013,0.00767893,0.008941358,0.0024640756,0.019854212,0.010350983,0.0049243774,0.01333313,0.0010595548,0.0015524481,0.0066396208,0.011931361,0.01216836,0.009642826,0.021118874,0.016102547,0.012665599,0.012260821,0.005667836,0.012268296,0.026462488,0.02218184,0.016009834,0.011966055,0.019524617,0.016838541,0.005635702,0.0066095204,0.012202604,0.006665205,0.0061872364,0.013102074,0.016760793,0.01037799,0.026737845,0.03811732,0.0281547,0.008114837,0.006620714,0.0017560626,0.00472253,0.022539785,0.006715163,0.021914678,0.0052116034,0.002384045,0.00367799,0.0064738384,0.0050844783,0.0066684852,0.0022005138,0.004249572
313,0.009757767,0.021426678,0.018970432,0.006206539,0.009526278,0.0048478246,0.009517407,0.009077246,0.005869696,0.013412349,0.009178242,0.0152794365,0.0027437762,0.0039225817,0.018241795,0.00476346,0.0025926617,0.011886009,0.007354362,0.018182132,0.007770416,0.029503398,0.00046725062,0.019634733,0.023189677,0.0056450814,0.010774473,0.023119627,0.021831557,0.018642522,0.015011829,0.0014335061,0.014981056,0.0050050034,0.0013697596,0.015356768,0.020924397,0.022264963,0.010151233,0.004792946,0.016653078,0.014368037,0.023444356,0.0042669782,0.0032315128,0.005344893,0.010583093,0.007997793,0.003458382,0.0009828248,0.005441347,0.016755067,0.005664875,0.010658797,0.014817299,0.0028384037,0.0036953765,0.016890142,0.010164869,0.008771094,0.009822292,0.0085161785,0.012855343,0.0023789487,0.0061038556,0.007526258,0.013393038,0.018314917,0.033177175,0.00393304,0.013564193,0.014491648,0.007017931,0.0072132167,0.004586928,0.0036174634,0.0062891357,0.011279268,0.010737355,0.0017829504,0.008767382,0.010706513,0.0073552374,0.020012321,0.0026135207,0.0027830682,0.004180359,0.0046800002,0.013754502,0.013503023,0.008233169,0.0073444024,0.004875287,0.0021279103,0.006155334,0.013422387,0.00755093,0.002366576,0.0023118223
316,0.004607639,0.016216248,0.017384963,0.004376585,0.005462108,0.026913915,0.0023735587,0.0126956785,0.0076133786,0.024799643,0.015530969,0.006965495,0.01025889,0.008989157,0.0068134144,0.017485082,0.009827506,0.01598878,0.023650492,0.015832905,0.01105393,0.013663489,0.0016976481,0.00679864,0.01672049,0.014107288,0.015292451,0.022063114,0.00942113,0.010082202,0.0059346114,0.006363204,0.018161092,0.009276774,0.0056841737,0.007180291,0.013321418,0.021894058,0.006874559,0.0036710163,0.012302354,0.010151307,0.013462524,0.010342823,0.020301525,0.0052031577,0.0049273665,0.009189562,0.009273928,0.0075559877,0.006943175,0.0022471147,0.004629985,0.01162789,0.02578698,0.0069557177,0.009569773,0.010425015,0.005848964,0.01459895,0.013247568,0.013471294,0.016201643,0.003840225,0.021977214,0.010484301,0.006213796,0.017635358,0.005107902,0.0031078325,0.014516224,0.00866438,0.0031962397,0.0046206303,0.0039820876,0.0043001585,0.002077813,0.01362007,0.008693281,0.006312176,0.0036360545,0.0020291533,0.0052096345,0.018293478,0.008960243,0.016170321,0.0053910958,0.025579877,0.008997794,0.008518929,0.0021885,0.0037992187,0.006932206,0.0027543607,0.008989794,0.004100507,0.0048644277,0.0040632584,0.003858901
318,0.010264894,0.011118549,0.012622257,0.009898414,0.029440632,0.0038055184,0.0061438554,0.013951507,0.008125041,0.019545825,0.0046705343,0.007392243,0.003726132,0.007004213,0.0067387777,0.005973163,0.004048642,0.011705489,0.005702883,0.0063458877,0.0034424497,0.00904588,0.0029818055,0.030906256,0.0142351985,0.020738887,0.011709128,0.0059015923,0.007294268,0.012592863,0.006336092,0.0062634167,0.004687283,0.009357531,0.005734205,0.014767824,0.0069085592,0.011107962,0.0087801125,0.007322709,0.021183297,0.011080927,0.0072114533,0.0066043446,0.004358084,0.012240201,0.006709199,0.010073729,0.0036825545,0.0029364377,0.0063763713,0.013897086,0.015119149,0.004785348,0.01338389,0.0015339552,0.00617178,0.007639172,0.009806035,0.0059187952,0.0055401325,0.019598061,0.0071258442,0.0044299285,0.0030251725,0.0053097256,0.008949747,0.016954197,0.017453097,0.010836303,0.012071139,0.018154945,0.013535475,0.010500658,0.0049806903,0.0047984407,0.01088694,0.010221256,0.02154107,0.002511345,0.010453788,0.00965755,0.025573364,0.03412333,0.012643393,0.007410434,0.0036541284,0.0057696067,0.010336673,0.005471721,0.030504381,0.01154545,0.002904656,0.021024097,0.005578035,0.009292413,0.018934287,0.003932181,0.0037160856
320,0.017517976,0.011540339,0.018983634,0.013494152,0.03132652,0.004316371,0.006661033,0.010904394,0.012448613,0.018770974,0.00413131,0.0073478827,0.006416839,0.005201387,0.010536157,0.005300628,0.003929445,0.016071863,0.004655241,0.0048418394,0.0024723045,0.011111551,0.0015653993,0.029412488,0.026793318,0.016520219,0.016023336,0.005724377,0.0059338575,0.006663646,0.010961497,0.0056147175,0.009372354,0.0061398973,0.0021070053,0.012644605,0.011459025,0.0155138,0.015447139,0.011803702,0.03949174,0.006709771,0.009131219,0.006303768,0.00485306,0.008989448,0.006669755,0.006411933,0.0035145527,0.0016050248,0.006735165,0.009957473,0.008293682,0.009234113,0.010377613,0.0027450048,0.0028892301,0.0077364855,0.021250684,0.004528865,0.00869476,0.012904542,0.007964687,0.006406503,0.0039007103,0.003716051,0.016763616,0.010330564,0.021706121,0.006125477,0.005700777,0.017520081,0.016491184,0.007919441,0.0035286155,0.0073252097,0.011600822,0.010685688,0.019871403,0.0043715127,0.014012998,0.013292137,0.018532582,0.03434079,0.004553613,0.004856689,0.0013529899,0.00715168,0.009799696,0.0069633713,0.01184547,0.008768647,0.002153993,0.00907782,0.004066647,0.009860435,0.012928907,0.0060384586,0.0017659116
332,0.0042629577,0.02289605,0.008418358,0.010406651,0.012919063,0.005092005,0.005280723,0.009692957,0.014140683,0.009650026,0.012488795,0.009153659,0.007514287,0.0076892716,0.017282387,0.007729445,0.004105373,0.0070738588,0.0067877197,0.00992178,0.0039273286,0.014959898,0.0011483268,0.009611889,0.00852939,0.010071216,0.012724978,0.0072991024,0.009899101,0.0073218457,0.015777677,0.008299563,0.0066875885,0.008678687,0.005553408,0.009452783,0.0072711646,0.006970791,0.0044024335,0.0039421897,0.009219334,0.02107971,0.0102797365,0.0047798804,0.008463306,0.0035826757,0.014658365,0.009610844,0.007674386,0.0129511915,0.002689382,0.005608112,0.007956105,0.0056148865,0.010690118,0.0039446643,0.009322937,0.011573274,0.011107019,0.013278002,0.0053148125,0.0067790877,0.0061084935,0.009746528,0.0056275297,0.012883313,0.008579914,0.02380609,0.03240684,0.010303372,0.0062657683,0.010998327,0.0072289268,0.017381651,0.02864293,0.00484595,0.009047126,0.008858082,0.012028605,0.007756127,0.0055693765,0.01817999,0.03088914,0.03515908,0.011612134,0.008620315,0.005608473,0.008235259,0.014624232,0.007905495,0.020526774,0.0046143318,0.002684182,0.010601318,0.0078813415,0.01246318,0.011122276,0.0027231567,0.007251058
337,0.0037780832,0.006161547,0.0048050256,0.009714957,0.007170218,0.008501192,0.005273226,0.0028526809,0.008530969,0.0072854245,0.0032715357,0.0043078987,0.0039372332,0.0071706306,0.0069323056,0.013126501,0.009240106,0.008327588,0.002321034,0.010412075,0.0053719725,0.008247349,0.0028650335,0.0020291912,0.042698234,0.023648828,0.0063456423,0.009777226,0.026550803,0.010291488,0.004588333,0.009207216,0.002873275,0.02118327,0.0045418683,0.003105382,0.005868657,0.0032064111,0.007816168,0.0031827893,0.027801106,0.00303597,0.0071934345,0.010260248,0.0213001,0.019005736,0.0050520287,0.005881043,0.0045856265,0.0031235407,0.0034913507,0.006936563,0.014533819,0.0069627385,0.013595865,0.001013311,0.003689417,0.004307104,0.012011521,0.005572708,0.012658439,0.03695985,0.009252521,0.0032531263,0.0022753112,0.010533675,0.021814203,0.00793356,0.039133787,0.019770877,0.0069568716,0.0068575004,0.0075515765,0.00420173,0.0024276192,0.006155418,0.010171331,0.006137726,0.052174512,0.021040216,0.012212695,0.011836455,0.013331528,0.035144884,0.011120356,0.0016734962,0.0016247523,0.0049395883,0.016409155,0.009680333,0.023538563,0.0063704783,0.0037333937,0.008306619,0.0025518707,0.016473094,0.0072823353,0.0055183596,0.005119587
343,0.009305202,0.021750456,0.011378955,0.010403527,0.004258221,0.010617185,0.008763626,0.00212926,0.01698322,0.020691454,0.012060409,0.0055166464,0.00992783,0.010087536,0.0058334954,0.006795308,0.0042557633,0.0054655457,0.004918465,0.0050422577,0.0069168815,0.00619171,0.0040369816,0.004829911,0.0069581224,0.03257916,0.04558114,0.005989743,0.017029129,0.0077800713,0.0034612138,0.004222851,0.0038043302,0.0073306854,0.0032649473,0.0054211183,0.007566937,0.0025308104,0.013021323,0.00391782,0.027190376,0.008639921,0.015383768,0.008977818,0.004565866,0.003779822,0.009892954,0.005343996,0.010094869,0.0037254735,0.004895462,0.0054127355,0.006472748,0.015592347,0.0048484057,0.0029028617,0.0006486175,0.0072075087,0.026344778,0.0014412493,0.007236981,0.02816404,0.012618535,0.0077724163,0.00526387,0.007893896,0.012760153,0.015408472,0.004205011,0.018340575,0.035674267,0.008058535,0.006623726,0.015901458,0.0065131537,0.0041702655,0.0172943,0.0041612443,0.017105045,0.011774809,0.0075667277,0.0035367913,0.01552606,0.05029114,0.006832479,0.0053749583,0.0013692761,0.02024445,0.04199505,0.0050617605,0.005523544,0.0037298717,0.0034142847,0.004063092,0.005138005,0.0046533966,0.009178427,0.0028225405,0.0047565475
346,0.0012981455,0.0031001044,0.013960569,0.004681218,0.004236431,0.0049199457,0.00985135,0.009171861,0.0041902736,0.008640845,0.010555963,0.012848503,0.0052017043,0.008867944,0.0035645184,0.015169476,0.024976354,0.0065816976,0.002952643,0.0076762466,0.013370808,0.0034207643,0.0042970143,0.007369221,0.006034888,0.009625717,0.009884987,0.012931535,0.025198229,0.014549845,0.0034779056,0.0037303872,0.013855059,0.006459339,0.018654633,0.0030715682,0.0044264286,0.003237129,0.0034053985,0.0017205273,0.013323592,0.029843383,0.01585764,0.011027399,0.023530066,0.017203374,0.0057227677,0.012667619,0.012820697,0.009385332,0.0019242637,0.0081187505,0.0077264174,0.0053491723,0.04578777,0.006501958,0.0037133156,0.00825839,0.008826209,0.0085511,0.0073427106,0.01203989,0.012274813,0.0063790204,0.0061661066,0.0052986294,0.013157115,0.006670719,0.00620562,0.006762496,0.004560321,0.009601444,0.0063530663,0.007972794,0.008535813,0.0077026207,0.014136125,0.04660887,0.059993707,0.0030470642,0.0014085743,0.0025266837,0.01218443,0.024597747,0.007749532,0.011431264,0.0003994331,0.0022595872,0.036083445,0.0022499242,0.005461234,0.0011096261,0.001340305,0.004000774,0.0033319583,0.016070018,0.010714538,0.0025290232,0.016436487
347,0.00453033,0.0065143653,0.018671859,0.0112142535,0.013076355,0.0048504313,0.008520443,0.0063814465,0.028177908,0.010467304,0.0079702195,0.006058917,0.009199312,0.0053950604,0.011748373,0.0041264836,0.007993159,0.00847321,0.010714576,0.020442115,0.0068936157,0.010603674,0.0054464503,0.0061180275,0.01240842,0.01212438,0.018761676,0.008667578,0.012173459,0.0069218604,0.009840389,0.0071376567,0.008134662,0.013811057,0.010067661,0.013613389,0.0058581904,0.013636132,0.013615594,0.008681639,0.009642993,0.011456083,0.01046256,0.008380399,0.005355204,0.006424936,0.0069500445,0.008115248,0.014847237,0.006090844,0.0062479405,0.011269718,0.016170114,0.010174249,0.009873924,0.0021853063,0.0041973745,0.009633683,0.009618177,0.008463829,0.0074442835,0.016657263,0.007734454,0.008989044,0.008830264,0.0153358085,0.009247792,0.013955902,0.006208166,0.02259811,0.008079931,0.013572329,0.007075172,0.008909182,0.010864545,0.008785807,0.01737206,0.0045552584,0.008714434,0.010511026,0.007996016,0.0116606755,0.027749296,0.023014689,0.006802146,0.008473818,0.0052089063,0.011296138,0.019683493,0.00833478,0.009703608,0.004530133,0.0035124521,0.009942964,0.011584811,0.010244027,0.009431507,0.004874174,0.005914071
351,0.0031794917,0.010181296,0.015256058,0.012007039,0.014730783,0.009935574,0.0051799356,0.0069324668,0.010002769,0.026711443,0.0046730465,0.011932617,0.007662415,0.01656866,0.005248439,0.009603253,0.0084297415,0.007504911,0.012295264,0.008653627,0.0038404795,0.004744579,0.0021421362,0.015873004,0.012975611,0.02284882,0.008653933,0.008329705,0.011816783,0.023619182,0.009675547,0.00564105,0.015263899,0.0044483496,0.008689114,0.007217945,0.010854504,0.011752378,0.007480928,0.008220804,0.019686671,0.009274707,0.011506862,0.005551923,0.016472608,0.010226631,0.011533439,0.0061932504,0.010393202,0.0032327569,0.0037553236,0.009098183,0.010324223,0.0073100706,0.025409298,0.006438082,0.0031176596,0.0059636557,0.005251806,0.006781433,0.0071139294,0.0048083393,0.0134801995,0.004515888,0.013742641,0.015275686,0.0131500745,0.015796738,0.013051301,0.0039796,0.0059371,0.008013548,0.008954412,0.005900565,0.008968779,0.0075450414,0.0075625484,0.03209707,0.024122212,0.004004038,0.003352928,0.0030940485,0.019365404,0.025929755,0.0089602545,0.010844941,0.0026458579,0.005069988,0.008810158,0.00575018,0.012450762,0.013153255,0.0021483735,0.016354192,0.013856608,0.013707796,0.008444039,0.001368327,0.008374053
352,0.0020310276,0.00214252,0.007470271,0.021472653,0.01245568,0.009038485,0.0025025727,0.017627578,0.017151996,0.012166487,0.0019356997,0.0030499313,0.0014320106,0.0060039787,0.0056310347,0.0058896975,0.007741678,0.0061202557,0.00597919,0.014461528,0.004419835,0.007891161,0.0012955356,0.009695395,0.046273816,0.05339334,0.010359151,0.0032991385,0.012499665,0.010057742,0.013258353,0.0058316556,0.0070919013,0.011201616,0.0052010776,0.007769712,0.005513334,0.0074228663,0.009044855,0.001983734,0.050038386,0.0053609763,0.006294556,0.0028158678,0.019485632,0.008287983,0.0057860375,0.004200274,0.011080566,0.0027796926,0.0055890405,0.008049734,0.01611694,0.0068459166,0.008409292,0.0020886986,0.002265089,0.0025607208,0.0022523438,0.0042340923,0.008550287,0.010942624,0.0053574806,0.0041500805,0.004241075,0.0049691726,0.030373419,0.008175271,0.015646612,0.012880567,0.00215798,0.008088985,0.0280119,0.0021561075,0.0051334617,0.0059394753,0.0031121864,0.0068757418,0.03249597,0.0071967146,0.0025526695,0.018749718,0.019598935,0.019040313,0.0040870546,0.013694239,0.0009968526,0.00079926307,0.00564954,0.009080171,0.010615295,0.0046707625,0.0009899628,0.03801468,0.012298459,0.04224593,0.009683932,0.004463092,0.0059639784
